Estado,Setor,Ano,CO2
MS,Resíduos ,1999,"1740922,2131521772"
MS,Resíduos ,2000,"1830343,9789674743"
MS,Resíduos ,2001,"1881696,844451367"
MS,Resíduos ,2002,"1943851,9912177217"
MS,Resíduos ,2003,"1995529,0550768354"
MS,Resíduos ,2004,"2116425,296445962"
MS,Resíduos ,2005,"2190388,6619513934"
MS,Resíduos ,2006,"2272526,7056993986"
MS,Resíduos ,2007,"2357764,602628447"
MS,Resíduos ,2008,"2442560,4226789325"
MS,Resíduos ,2009,"2977710,7277923673"
MS,Resíduos ,2010,"3177526,492301451"
MS,Resíduos ,2011,"3316044,0093841897"
MS,Resíduos ,2012,"3581955,224457266"
MS,Resíduos ,2013,"3841129,51891285"
MS,Resíduos ,2014,"3978017,856534645"
MS,Resíduos ,2015,"4150422,4707151423"
MS,Resíduos ,2016,"4256970,655187671"
MS,Resíduos ,2017,"4440766,043627237"
MS,Resíduos ,2018,"4678068,71811526"
MS,Resíduos ,2019,"4865742,290606165"
MS,Resíduos ,2020,"5062482,659602318"
MS,Resíduos ,2021,"5227605,364728302"
MT,Resíduos ,1990,"1071432,9102538705"
MT,Resíduos ,1991,"1233611,9027147156"
MT,Resíduos ,1992,"1177371,99740496"
MT,Resíduos ,1993,"1232954,028404827"
MT,Resíduos ,1994,"1303526,1474121984"
MT,Resíduos ,1995,"1384548,9634566233"
MT,Resíduos ,1996,"1482624,3816612135"
MT,Resíduos ,1997,"1533136,0684487377"
MT,Resíduos ,1998,"1633283,0607308093"
MT,Resíduos ,1999,"1802324,5725696236"
MT,Resíduos ,2000,"1994204,9222086254"
MT,Resíduos ,2001,"2114632,4374110317"
MT,Resíduos ,2002,"2254112,8937565214"
MT,Resíduos ,2003,"2406448,5238913293"
MT,Resíduos ,2004,"2632607,3624621034"
MT,Resíduos ,2005,"2799528,3016772517"
MT,Resíduos ,2006,"2981878,316408303"
MT,Resíduos ,2007,"3111164,7071884144"
MT,Resíduos ,2008,"3190800,8506099526"
MT,Resíduos ,2009,"3436656,2444979036"
MT,Resíduos ,2010,"3623610,158151373"
MT,Resíduos ,2011,"3841814,412401511"
MT,Resíduos ,2012,"4098183,5004450795"
MT,Resíduos ,2013,"4382746,539727541"
MT,Resíduos ,2014,"4522407,441913292"
MT,Resíduos ,2015,"4646857,353651104"
MT,Resíduos ,2016,"4821642,6378021445"
MT,Resíduos ,2017,"5023877,492542281"
MT,Resíduos ,2018,"5317999,734215331"
MT,Resíduos ,2019,"5519287,8819876285"
MT,Resíduos ,2020,"5632339,0524858795"
MT,Resíduos ,2021,"5687442,55383796"
PA,Resíduos ,1990,"2708110,63067137"
PA,Resíduos ,1991,"2931222,222710528"
PA,Resíduos ,1992,"3074814,9713144037"
PA,Resíduos ,1993,"3258983,2663331246"
PA,Resíduos ,1994,"3467409,223660762"
PA,Resíduos ,1995,"3697472,5364597244"
PA,Resíduos ,1996,"3939596,519979734"
PA,Resíduos ,1997,"4197383,930068685"
PA,Resíduos ,1998,"4506186,256574295"
PA,Resíduos ,1999,"4836828,378357679"
PA,Resíduos ,2000,"5278143,384062978"
PA,Resíduos ,2001,"5583985,08095443"
PA,Resíduos ,2002,"5824601,014577807"
PA,Resíduos ,2003,"5956537,306713653"
PA,Resíduos ,2004,"6134674,042640056"
PA,Resíduos ,2005,"6332079,718566059"
PA,Resíduos ,2006,"6551511,258920026"
PA,Resíduos ,2007,"6716825,739389968"
PA,Resíduos ,2008,"6858152,999795959"
PA,Resíduos ,2009,"6936268,464352259"
PA,Resíduos ,2010,"6758047,894500733"
PA,Resíduos ,2011,"6741203,156709621"
PA,Resíduos ,2012,"7228848,801446027"
PA,Resíduos ,2013,"8079973,286520231"
PA,Resíduos ,2014,"8280509,782955921"
PA,Resíduos ,2015,"9422819,476597022"
PA,Resíduos ,2016,"9997746,025384523"
PA,Resíduos ,2017,"10491211,81867"
PA,Resíduos ,2018,"11193703,691711761"
PA,Resíduos ,2019,"11261640,809564823"
PA,Resíduos ,2020,"11672413,216122806"
PA,Resíduos ,2021,"11512734,8512078"
PB,Resíduos ,1990,"1688292,8589647533"
PB,Resíduos ,1991,"1817937,0096605313"
PB,Resíduos ,1992,"1781637,2919245837"
PB,Resíduos ,1993,"1817353,568298889"
PB,Resíduos ,1994,"1882239,0518306082"
PB,Resíduos ,1995,"1951112,2723637933"
PB,Resíduos ,1996,"2029104,074121488"
PB,Resíduos ,1997,"2102788,788208023"
PB,Resíduos ,1998,"2175280,281351253"
PB,Resíduos ,1999,"2311375,444717139"
PB,Resíduos ,2000,"2536212,602407238"
PB,Resíduos ,2001,"2678716,9149226965"
PB,Resíduos ,2002,"2888981,8212330197"
PB,Resíduos ,2003,"3073231,4753089333"
PB,Resíduos ,2004,"3288168,080973135"
PB,Resíduos ,2005,"3591326,179067"
PB,Resíduos ,2006,"3889308,022775125"
PB,Resíduos ,2007,"4111821,4862530422"
PB,Resíduos ,2008,"4341654,454147767"
PB,Resíduos ,2009,"4339869,072790889"
PB,Resíduos ,2010,"4425338,72810014"
PB,Resíduos ,2011,"4636634,964498267"
PB,Resíduos ,2012,"4818060,002095278"
PB,Resíduos ,2013,"4965522,058858095"
PB,Resíduos ,2014,"5037854,716861605"
PB,Resíduos ,2015,"5165953,850146272"
PB,Resíduos ,2016,"5347486,474369618"
PB,Resíduos ,2017,"5518198,826870766"
PB,Resíduos ,2018,"5616187,742893761"
PB,Resíduos ,2019,"5541938,557776502"
PB,Resíduos ,2020,"5305304,386309726"
PB,Resíduos ,2021,"5308120,947743228"
PE,Resíduos ,1990,"4376273,385016753"
PE,Resíduos ,1991,"4557750,233199821"
PE,Resíduos ,1992,"4677035,896225115"
PE,Resíduos ,1993,"4807459,362511881"
PE,Resíduos ,1994,"4986215,918890136"
PE,Resíduos ,1995,"5160409,316647034"
PE,Resíduos ,1996,"5400855,397288717"
PE,Resíduos ,1997,"5600580,68228345"
PE,Resíduos ,1998,"5829625,198091845"
PE,Resíduos ,1999,"6083457,816031568"
PE,Resíduos ,2000,"6356338,3306911"
PE,Resíduos ,2001,"6642216,716730459"
PE,Resíduos ,2002,"6986675,53548074"
PE,Resíduos ,2003,"7423388,219543716"
PE,Resíduos ,2004,"7884562,846059475"
PE,Resíduos ,2005,"8313528,879219594"
PE,Resíduos ,2006,"8803517,40065029"
PE,Resíduos ,2007,"9223348,102153914"
PE,Resíduos ,2008,"9718947,597426923"
PE,Resíduos ,2009,"10066032,027165143"
PE,Resíduos ,2010,"10255263,34133993"
PE,Resíduos ,2011,"10522071,405233663"
PE,Resíduos ,2012,"10908280,91225773"
PE,Resíduos ,2013,"11053551,894114232"
PE,Resíduos ,2014,"11512609,724397298"
PE,Resíduos ,2015,"12112199,292638745"
PE,Resíduos ,2016,"12280175,30151824"
PE,Resíduos ,2017,"12746435,616384745"
PE,Resíduos ,2018,"13819115,923571879"
PE,Resíduos ,2019,"13705001,938367607"
PE,Resíduos ,2020,"14112491,077451859"
PE,Resíduos ,2021,"14489746,685314901"
PI,Resíduos ,1990,"1340613,6714415897"
PI,Resíduos ,1991,"1315000,9005393367"
PI,Resíduos ,1992,"1389751,9933764448"
PI,Resíduos ,1993,"1422570,5036638917"
PI,Resíduos ,1994,"1479148,20190369"
PI,Resíduos ,1995,"1542268,3885377415"
PI,Resíduos ,1996,"1620055,6878278104"
PI,Resíduos ,1997,"1691052,1993677618"
PI,Resíduos ,1998,"1775059,9695317158"
PI,Resíduos ,1999,"1872924,0848400958"
PI,Resíduos ,2000,"1896398,5204037374"
PI,Resíduos ,2001,"1960134,812622561"
PI,Resíduos ,2002,"2020110,570302436"
PI,Resíduos ,2003,"2082256,2638535022"
PI,Resíduos ,2004,"2119914,0809559124"
PI,Resíduos ,2005,"2265111,428490563"
PI,Resíduos ,2006,"2311671,6798568834"
PI,Resíduos ,2007,"2517896,2294344744"
PI,Resíduos ,2008,"2557556,553307167"
PI,Resíduos ,2009,"2725166,7231535544"
PI,Resíduos ,2010,"2973613,5507694306"
PI,Resíduos ,2011,"3254343,2574557574"
PI,Resíduos ,2012,"3537926,8770847083"
PI,Resíduos ,2013,"3669916,3139887513"
PI,Resíduos ,2014,"3831193,2388169626"
PI,Resíduos ,2015,"3983105,9733828823"
PI,Resíduos ,2016,"4067430,490488241"
PI,Resíduos ,2017,"4171697,2241183165"
PI,Resíduos ,2018,"4309777,351603701"
PI,Resíduos ,2019,"4436624,601062202"
PI,Resíduos ,2020,"4560711,885462725"
PI,Resíduos ,2021,"4710672,3581618015"
PR,Resíduos ,1990,"5846532,4851233065"
PR,Resíduos ,1991,"5936528,368965214"
PR,Resíduos ,1992,"6301227,434985795"
PR,Resíduos ,1993,"6570800,946514392"
PR,Resíduos ,1994,"6895975,153798318"
PR,Resíduos ,1995,"7250515,6101170555"
PR,Resíduos ,1996,"7605659,080816128"
PR,Resíduos ,1997,"7931273,061795997"
PR,Resíduos ,1998,"8353126,28033903"
PR,Resíduos ,1999,"8817639,962054983"
PR,Resíduos ,2000,"9240704,945475282"
PR,Resíduos ,2001,"9695893,131088912"
PR,Resíduos ,2002,"10201622,162569523"
PR,Resíduos ,2003,"10917574,403368445"
PR,Resíduos ,2004,"11435450,944237333"
PR,Resíduos ,2005,"12032192,406405604"
PR,Resíduos ,2006,"12794165,289526908"
PR,Resíduos ,2007,"13296103,609846681"
PR,Resíduos ,2008,"14071356,527204564"
PR,Resíduos ,2009,"14779717,17989869"
PR,Resíduos ,2010,"15391307,308301207"
PR,Resíduos ,2011,"15872151,77977872"
PR,Resíduos ,2012,"16339400,849682037"
PR,Resíduos ,2013,"17109501,493676335"
PR,Resíduos ,2014,"17597633,750934307"
PR,Resíduos ,2015,"18097464,302251413"
PR,Resíduos ,2016,"18798283,942748863"
PR,Resíduos ,2017,"19178471,066130932"
PR,Resíduos ,2018,"19499850,243119676"
PR,Resíduos ,2019,"19756434,999505013"
PR,Resíduos ,2020,"20324380,466261152"
PR,Resíduos ,2021,"20534289,50534316"
RJ,Resíduos ,1990,"12597650,817271985"
RJ,Resíduos ,1991,"13047250,844503189"
RJ,Resíduos ,1992,"13531379,754441828"
RJ,Resíduos ,1993,"14176000,370959645"
RJ,Resíduos ,1994,"14952650,42728921"
RJ,Resíduos ,1995,"15845009,72861835"
RJ,Resíduos ,1996,"16862675,9684047"
RJ,Resíduos ,1997,"17955424,736685436"
RJ,Resíduos ,1998,"19173958,736640565"
RJ,Resíduos ,1999,"20517464,544469006"
RJ,Resíduos ,2000,"22006772,953321844"
RJ,Resíduos ,2001,"23509146,467520956"
RJ,Resíduos ,2002,"25088925,330625392"
RJ,Resíduos ,2003,"26739578,933435682"
RJ,Resíduos ,2004,"27410949,5717176"
RJ,Resíduos ,2005,"28329821,270386335"
RJ,Resíduos ,2006,"29496289,354581743"
RJ,Resíduos ,2007,"30881667,761010822"
RJ,Resíduos ,2008,"32580948,9074085"
RJ,Resíduos ,2009,"34557824,26797244"
RJ,Resíduos ,2010,"34783798,60721059"
RJ,Resíduos ,2011,"34860335,24203712"
RJ,Resíduos ,2012,"35069500,22216897"
RJ,Resíduos ,2013,"33384893,370543424"
RJ,Resíduos ,2014,"34156096,37812338"
RJ,Resíduos ,2015,"35759452,44744742"
RJ,Resíduos ,2016,"36308151,051933266"
RJ,Resíduos ,2017,"36884804,12444523"
RJ,Resíduos ,2018,"37868242,88716558"
RJ,Resíduos ,2019,"38890038,092232525"
RJ,Resíduos ,2020,"39171850,38990158"
RJ,Resíduos ,2021,"39737020,558916144"
RN,Resíduos ,1990,"1008444,2033096841"
RN,Resíduos ,1991,"1123164,9791339391"
RN,Resíduos ,1992,"1078430,0083646122"
RN,Resíduos ,1993,"1110050,9940554341"
RN,Resíduos ,1994,"1167374,6694976182"
RN,Resíduos ,1995,"1233225,8991207285"
RN,Resíduos ,1996,"1321805,013272175"
RN,Resíduos ,1997,"1401740,1148040856"
RN,Resíduos ,1998,"1490078,7128022057"
RN,Resíduos ,1999,"1599078,4128679344"
RN,Resíduos ,2000,"1805269,595748045"
RN,Resíduos ,2001,"1965959,788411301"
RN,Resíduos ,2002,"2186547,3045891314"
RN,Resíduos ,2003,"2437005,696895942"
RN,Resíduos ,2004,"2666690,3349063904"
RN,Resíduos ,2005,"2866356,8043567366"
RN,Resíduos ,2006,"3118832,9008848267"
RN,Resíduos ,2007,"3335803,7612350513"
RN,Resíduos ,2008,"3596840,823292004"
RN,Resíduos ,2009,"3880536,4669728507"
RN,Resíduos ,2010,"4043311,927215476"
RN,Resíduos ,2011,"4150980,9856873415"
RN,Resíduos ,2012,"4299238,87459724"
RN,Resíduos ,2013,"3995536,14840798"
RN,Resíduos ,2014,"4217170,561711831"
RN,Resíduos ,2015,"4378087,820644433"
RN,Resíduos ,2016,"4499033,7633236535"
RN,Resíduos ,2017,"4604048,697512527"
RN,Resíduos ,2018,"4698877,214256578"
RN,Resíduos ,2019,"4795706,115140985"
RN,Resíduos ,2020,"4914789,077758311"
RN,Resíduos ,2021,"5029923,615205885"
RO,Resíduos ,1990,"621598,0534150212"
RO,Resíduos ,1991,"653724,807954421"
RO,Resíduos ,1992,"711359,3128606776"
RO,Resíduos ,1993,"744554,261187341"
RO,Resíduos ,1994,"764639,57548717"
RO,Resíduos ,1995,"811156,7128324484"
RO,Resíduos ,1996,"877689,0930710136"
RO,Resíduos ,1997,"919059,2653256564"
RO,Resíduos ,1998,"983964,447312457"
RO,Resíduos ,1999,"1050501,743176922"
RO,Resíduos ,2000,"1062411,6963808846"
RO,Resíduos ,2001,"1136751,5500772237"
RO,Resíduos ,2002,"1263843,765092998"
RO,Resíduos ,2003,"1311147,4338072103"
RO,Resíduos ,2004,"1393673,859340911"
RO,Resíduos ,2005,"1706001,2951386713"
RO,Resíduos ,2006,"1733346,6577847041"
RO,Resíduos ,2007,"1772819,6949038953"
RO,Resíduos ,2008,"1811514,4690557818"
RO,Resíduos ,2009,"1900937,4394319686"
RO,Resíduos ,2010,"1988253,6581126282"
RO,Resíduos ,2011,"2017938,4836797856"
RO,Resíduos ,2012,"2108527,3588659135"
RO,Resíduos ,2013,"2324219,6297974237"
RO,Resíduos ,2014,"2351710,361230774"
RO,Resíduos ,2015,"2374358,478661286"
RO,Resíduos ,2016,"2466689,3123729005"
RO,Resíduos ,2017,"2596166,7912546075"
RO,Resíduos ,2018,"2638180,440529901"
RO,Resíduos ,2019,"2670786,898800795"
RO,Resíduos ,2020,"2645099,0667698467"
RO,Resíduos ,2021,"2587370,754485473"
RR,Resíduos ,1990,"27878,25033832478"
RR,Resíduos ,1991,"122304,52836001986"
RR,Resíduos ,1992,"44544,822747988095"
RR,Resíduos ,1993,"47410,57474802777"
RR,Resíduos ,1994,"56383,64110689902"
RR,Resíduos ,1995,"63405,65587506351"
RR,Resíduos ,1996,"71290,94034904349"
RR,Resíduos ,1997,"79654,9937712259"
RR,Resíduos ,1998,"89341,6505484211"
RR,Resíduos ,1999,"100588,86408796915"
RR,Resíduos ,2000,"208591,5943586438"
RR,Resíduos ,2001,"238227,19070809538"
RR,Resíduos ,2002,"283257,1065494734"
RR,Resíduos ,2003,"342848,0466522557"
RR,Resíduos ,2004,"416729,881488512"
RR,Resíduos ,2005,"497384,37756238"
RR,Resíduos ,2006,"600680,3112750603"
RR,Resíduos ,2007,"689641,6823894648"
RR,Resíduos ,2008,"777400,3695724529"
RR,Resíduos ,2009,"860267,5896261767"
RR,Resíduos ,2010,"963613,6606124545"
RR,Resíduos ,2011,"1107032,2538241239"
RR,Resíduos ,2012,"1107663,8342314512"
RR,Resíduos ,2013,"1109224,7015342107"
RR,Resíduos ,2014,"1128472,5049929847"
RR,Resíduos ,2015,"1125222,2956967573"
RR,Resíduos ,2016,"1138647,184284178"
RR,Resíduos ,2017,"1144527,4783471578"
RR,Resíduos ,2018,"1176509,5639715993"
RR,Resíduos ,2019,"1197858,1573562825"
RR,Resíduos ,2020,"1179063,3329028115"
RR,Resíduos ,2021,"1141465,4858751309"
RS,Resíduos ,1990,"8995238,248534929"
RS,Resíduos ,1991,"8992675,58589819"
RS,Resíduos ,1992,"9157499,516673319"
RS,Resíduos ,1993,"9257274,895671802"
RS,Resíduos ,1994,"9435866,524934936"
RS,Resíduos ,1995,"9668390,91242215"
RS,Resíduos ,1996,"9936825,422558215"
RS,Resíduos ,1997,"10111935,636794666"
RS,Resíduos ,1998,"10369903,943306867"
RS,Resíduos ,1999,"10709325,672043253"
RS,Resíduos ,2000,"11062386,145258423"
RS,Resíduos ,2001,"11391886,74859635"
RS,Resíduos ,2002,"11761321,873726858"
RS,Resíduos ,2003,"12099072,707590228"
RS,Resíduos ,2004,"12480246,29962592"
RS,Resíduos ,2005,"12840324,599756733"
RS,Resíduos ,2006,"13295487,914283345"
RS,Resíduos ,2007,"13105581,161726262"
RS,Resíduos ,2008,"13645297,900261747"
RS,Resíduos ,2009,"14277320,636977443"
RS,Resíduos ,2010,"14658203,357871784"
RS,Resíduos ,2011,"15231550,963520989"
RS,Resíduos ,2012,"15524052,918184455"
RS,Resíduos ,2013,"16453872,602532886"
RS,Resíduos ,2014,"16236741,509363908"
RS,Resíduos ,2015,"16430210,322718058"
RS,Resíduos ,2016,"17035986,299050033"
RS,Resíduos ,2017,"17187736,456074964"
RS,Resíduos ,2018,"17474160,08737312"
RS,Resíduos ,2019,"17894107,211684495"
RS,Resíduos ,2020,"18243063,84246298"
RS,Resíduos ,2021,"17407742,46730737"
SC,Resíduos ,1990,"4030237,1491943114"
SC,Resíduos ,1991,"4224590,049752544"
SC,Resíduos ,1992,"4355482,4780468"
SC,Resíduos ,1993,"4527103,635211996"
SC,Resíduos ,1994,"4761513,752099354"
SC,Resíduos ,1995,"4915559,005925677"
SC,Resíduos ,1996,"5168296,161297341"
SC,Resíduos ,1997,"5357861,277593385"
SC,Resíduos ,1998,"5665929,269279507"
SC,Resíduos ,1999,"5997887,708507578"
SC,Resíduos ,2000,"6463053,939569932"
SC,Resíduos ,2001,"6826765,540855392"
SC,Resíduos ,2002,"7187992,443644062"
SC,Resíduos ,2003,"7359959,584393779"
SC,Resíduos ,2004,"7607292,6056418745"
SC,Resíduos ,2005,"7847172,295569324"
SC,Resíduos ,2006,"8096271,37075372"
SC,Resíduos ,2007,"8224675,704340649"
SC,Resíduos ,2008,"7966064,932733056"
SC,Resíduos ,2009,"7994586,68411324"
SC,Resíduos ,2010,"8368983,238334189"
SC,Resíduos ,2011,"8645106,255135374"
SC,Resíduos ,2012,"8760983,848039836"
SC,Resíduos ,2013,"9246264,554124732"
SC,Resíduos ,2014,"9645082,178986484"
SC,Resíduos ,2015,"10018972,856918711"
SC,Resíduos ,2016,"11297588,389745995"
SC,Resíduos ,2017,"11432185,489562253"
SC,Resíduos ,2018,"11670208,250664778"
SC,Resíduos ,2019,"11677062,04438978"
SC,Resíduos ,2020,"12071492,804944804"
SC,Resíduos ,2021,"12313244,846808873"
SE,Resíduos ,1990,"834909,5665645357"
SE,Resíduos ,1991,"834701,3673235774"
SE,Resíduos ,1992,"907159,046439271"
SE,Resíduos ,1993,"942856,6661683045"
SE,Resíduos ,1994,"984832,1883023273"
SE,Resíduos ,1995,"1030905,0498778586"
SE,Resíduos ,1996,"1094864,1904493636"
SE,Resíduos ,1997,"1150884,636219041"
SE,Resíduos ,1998,"1211524,8492415326"
SE,Resíduos ,1999,"1280490,5733944224"
SE,Resíduos ,2000,"1314618,2317877968"
SE,Resíduos ,2001,"1371251,5846823032"
SE,Resíduos ,2002,"1438395,6059542627"
SE,Resíduos ,2003,"1510338,441379124"
SE,Resíduos ,2004,"1648697,8772955788"
SE,Resíduos ,2005,"1767220,3137341891"
SE,Resíduos ,2006,"1857737,6710951068"
SE,Resíduos ,2007,"1904179,9109981281"
SE,Resíduos ,2008,"2002161,6174139543"
SE,Resíduos ,2009,"2099231,44471759"
SE,Resíduos ,2010,"2192813,1967012323"
SE,Resíduos ,2011,"2264833,978606697"
SE,Resíduos ,2012,"2348294,093208955"
SE,Resíduos ,2013,"2472300,2518445216"
SE,Resíduos ,2014,"2606911,959530826"
SE,Resíduos ,2015,"2754188,801859546"
SE,Resíduos ,2016,"2844130,70961347"
SE,Resíduos ,2017,"2930861,0887756506"
SE,Resíduos ,2018,"2984833,4540215107"
SE,Resíduos ,2019,"3053443,873944238"
SE,Resíduos ,2020,"3157246,1151619866"
SE,Resíduos ,2021,"3351602,3554831035"
SP,Resíduos ,1990,"28721563,2833253"
SP,Resíduos ,1991,"30210706,354940727"
SP,Resíduos ,1992,"31766599,908231832"
SP,Resíduos ,1993,"33456181,66891433"
SP,Resíduos ,1994,"35390507,278100036"
SP,Resíduos ,1995,"37282577,18989484"
SP,Resíduos ,1996,"39559011,471649125"
SP,Resíduos ,1997,"41838186,890182555"
SP,Resíduos ,1998,"44382589,96534737"
SP,Resíduos ,1999,"47131872,36255489"
SP,Resíduos ,2000,"50032645,67479806"
SP,Resíduos ,2001,"52977934,360942625"
SP,Resíduos ,2002,"55129415,52228463"
SP,Resíduos ,2003,"56731079,66002045"
SP,Resíduos ,2004,"54694459,42405821"
SP,Resíduos ,2005,"56304546,70774358"
SP,Resíduos ,2006,"58164168,13053118"
SP,Resíduos ,2007,"53482431,925497115"
SP,Resíduos ,2008,"48862763,59337913"
SP,Resíduos ,2009,"50120377,39615832"
SP,Resíduos ,2010,"51537220,760304645"
SP,Resíduos ,2011,"54556953,67371276"
SP,Resíduos ,2012,"52017866,01305374"
SP,Resíduos ,2013,"57837552,16625821"
SP,Resíduos ,2014,"59244557,27620242"
SP,Resíduos ,2015,"59349492,076084346"
